"product_id","graphql_id","title","handle","vendor","status","online_store_url","metafield_type","metafield_url","normalized_metafield_url","url_status","http_status","final_url","final_domain","redirect_count","official_website_assessment","landing_type","page_title","heading","failure_reason","notes"
"9096165589231","gid://shopify/Product/9096165589231","GreenGeeks Cloud Shared Hosting","cloud-hosting-greengeeks","GreenGeeks","ACTIVE","","url","https://www.greengeeks.com/web-hosting","https://www.greengeeks.com/web-hosting","working","200","https://www.greengeeks.com/web-hosting","greengeeks.com","0","likely_official_website","product_page","","","","title_token_matches:2 | vendor_token_matches:1"
"9096165753071","gid://shopify/Product/9096165753071","HostArmada Cloud Shared Hosting","cloud-hosting-hostarmada","HostArmada","ACTIVE","","url","https://hostarmada.com/pricing","https://hostarmada.com/pricing","working","200","https://hostarmada.com/pricing/","hostarmada.com","1","likely_official_website","product_page","HostArmada - Plans and Pricing","Products & Pricing","","redirected_1_time | title_token_matches:1 | vendor_token_matches:1"
"9096165916911","gid://shopify/Product/9096165916911","Hostinger Cloud Startup Shared Hosting","cloud-hosting-hostinger-startup","Hostinger","ACTIVE","","url","https://www.hostinger.com/pricing","https://www.hostinger.com/pricing","working","200","https://www.hostinger.com/pricing","hostinger.com","0","likely_official_website","product_page","Hostinger pricing | Explore web hosting and all Hostinger plans","Choose a service - get online today","","title_token_matches:2 | vendor_token_matches:1 | jsonld_product_schema"
"9096166047983","gid://shopify/Product/9096166047983","HostPapa Cloud Shared Hosting","cloud-hosting-hostpapa","HostPapa","ACTIVE","","url","https://www.hostpapa.com/web-hosting","https://www.hostpapa.com/web-hosting","unreachable","404","https://www.hostpapa.com/web-hosting/","hostpapa.com","1","likely_official_website","unreachable","Page Not Found | HostPapa","Page not found","http_404","redirected_1_time | title_token_matches:2 | vendor_token_matches:1 | http_404"
"9096166179055","gid://shopify/Product/9096166179055","HostWinds Cloud Shared Hosting","cloud-hosting-hostwinds","HostWinds","ACTIVE","","url","https://www.hostwinds.com/cloud/cloud-servers","https://www.hostwinds.com/cloud/cloud-servers","working","200","https://www.hostwinds.com/cloud/cloud-servers","hostwinds.com","0","likely_official_website","product_page","Fast and Reliable Cloud Server Hosting | Hostwinds","Fast and Reliable Cloud Server Hosting","","title_token_matches:2 | vendor_token_matches:1"
"9096166310127","gid://shopify/Product/9096166310127","IONOS Cloud Shared Hosting","cloud-hosting-ionos","IONOS","ACTIVE","","url","https://www.ionos.com/hosting/web-hosting","https://www.ionos.com/hosting/web-hosting","working","200","https://www.ionos.com/hosting/web-hosting","ionos.com","0","likely_official_website","product_page","Web Hosting | Fast Hosting Services | 99.99% Uptime","Web hosting","","title_token_matches:2 | vendor_token_matches:1 | jsonld_product_schema"
"9096166441199","gid://shopify/Product/9096166441199","KnownHost Cloud Shared Hosting","cloud-hosting-knownhost","KnownHost","ACTIVE","","url","https://www.knownhost.com/web-hosting","https://www.knownhost.com/web-hosting","working","200","https://www.knownhost.com/web-hosting","knownhost.com","0","likely_official_website","product_page","Shared Web Hosting | Fast, Affordable & cPanel Included | KnownHost","Web Hosting","","title_token_matches:3 | vendor_token_matches:1"
"9096166539503","gid://shopify/Product/9096166539503","KnownHost Cloud Dedicated Shared Hosting","cloud-dedicated-hosting-knownhost","KnownHost","ACTIVE","","url","https://www.knownhost.com/web-hosting","https://www.knownhost.com/web-hosting","working","200","https://www.knownhost.com/web-hosting","knownhost.com","0","likely_official_website","product_page","Shared Web Hosting | Fast, Affordable & cPanel Included | KnownHost","Web Hosting","","title_token_matches:3 | vendor_token_matches:1"
"9096166736111","gid://shopify/Product/9096166736111","MochaHost Cloud Shared Hosting","cloud-hosting-mochahost","MochaHost","ACTIVE","","url","https://mochahost.com/web-hosting","https://mochahost.com/web-hosting","working","200","https://mochahost.com/web-hosting","mochahost.com","0","likely_official_website","product_page","Affordable Web Hosting Solutions | Mochahost","Web hosting solutions, that energize your online presence.","","title_token_matches:2 | vendor_token_matches:1"
"9096166867183","gid://shopify/Product/9096166867183","ScalaHosting Cloud Shared Hosting","cloud-hosting-scalahosting","ScalaHosting","ACTIVE","","url","https://www.scalahosting.com/shared-hosting","https://www.scalahosting.com/shared-hosting","unreachable","404","https://www.scalahosting.com/shared-hosting","scalahosting.com","0","likely_official_website","unreachable","ScalaHosting: Fastest Hosting. Real Humans. Perfect Score | ScalaHosting","404","http_404","title_token_matches:3 | vendor_token_matches:1 | http_404"
"9096167031023","gid://shopify/Product/9096167031023","SiteGround Cloud Shared Hosting","cloud-hosting-sitegroun","SiteGround","ACTIVE","","url","https://www.siteground.com/web-hosting","https://www.siteground.com/web-hosting","unreachable","404","https://www.siteground.com/web-hosting","siteground.com","0","likely_official_website","unreachable","Error 404 - Page Not Found","404 - Not found","http_404","title_token_matches:2 | vendor_token_matches:1 | http_404"
"9096167162095","gid://shopify/Product/9096167162095","TMDHosting Cloud Shared Hosting","cloud-hosting-tmdhosting","TMDHosting","ACTIVE","","url","https://www.tmdhosting.com/shared-hosting.html","https://www.tmdhosting.com/shared-hosting.html","working","200","https://www.tmdhosting.com/shared-hosting.html","tmdhosting.com","0","likely_official_website","product_page","Managed Shared Hosting Crafted for Superior Performance | TMDHosting","cPanel based Linux shared hosting that empowers your website or app","","title_token_matches:3 | vendor_token_matches:1"
"9096167325935","gid://shopify/Product/9096167325935","TMDHosting Cloud Business Shared Hosting","cloud-hosting-tmdhosting-business","TMDHosting","ACTIVE","","url","https://www.tmdhosting.com/shared-hosting.html","https://www.tmdhosting.com/shared-hosting.html","working","200","https://www.tmdhosting.com/shared-hosting.html","tmdhosting.com","0","likely_official_website","product_page","Managed Shared Hosting Crafted for Superior Performance | TMDHosting","cPanel based Linux shared hosting that empowers your website or app","","title_token_matches:3 | vendor_token_matches:1"
"9096167457007","gid://shopify/Product/9096167457007","TMDHosting Cloud Enterprise Shared Hosting","cloud-hosting-tmdhosting-enterprise","TMDHosting","ACTIVE","","url","https://www.tmdhosting.com/shared-hosting.html","https://www.tmdhosting.com/shared-hosting.html","working","200","https://www.tmdhosting.com/shared-hosting.html","tmdhosting.com","0","likely_official_website","product_page","Managed Shared Hosting Crafted for Superior Performance | TMDHosting","cPanel based Linux shared hosting that empowers your website or app","","title_token_matches:3 | vendor_token_matches:1"
"9096167620847","gid://shopify/Product/9096167620847","TMDHosting Cloud Starter Shared Hosting","cloud-hosting-tmdhosting-starter","TMDHosting","ACTIVE","","url","https://www.tmdhosting.com/shared-hosting.html","https://www.tmdhosting.com/shared-hosting.html","working","200","https://www.tmdhosting.com/shared-hosting.html","tmdhosting.com","0","likely_official_website","product_page","Managed Shared Hosting Crafted for Superior Performance | TMDHosting","cPanel based Linux shared hosting that empowers your website or app","","title_token_matches:3 | vendor_token_matches:1"
"9096167751919","gid://shopify/Product/9096167751919","UltaHost Cloud Shared Hosting","cloud-hosting-ultahost","UltaHost","ACTIVE","","url","https://ultahost.com/shared-hosting","https://ultahost.com/shared-hosting","working","200","https://ultahost.com/shared-hosting","ultahost.com","0","likely_official_website","product_page","Shared Hosting - Fast & Cheap Web Hosting Plans - UltaHost","Up to 20x Faster Shared Hosting","","title_token_matches:3 | vendor_token_matches:1 | jsonld_product_schema"
"9096167882991","gid://shopify/Product/9096167882991","UltaHost Cloud Dedicated Shared Hosting","cloud-dedicated-hosting-ultahost","UltaHost","ACTIVE","","url","https://ultahost.com/shared-hosting","https://ultahost.com/shared-hosting","working","200","https://ultahost.com/shared-hosting","ultahost.com","0","likely_official_website","product_page","Shared Hosting - Fast & Cheap Web Hosting Plans - UltaHost","Up to 20x Faster Shared Hosting","","title_token_matches:3 | vendor_token_matches:1 | jsonld_product_schema"
"9096170242287","gid://shopify/Product/9096170242287","AccuWeb WP Shared Hosting","wordpress-hosting-accuweb","AccuWeb Hosting","ACTIVE","","url","https://www.accuwebhosting.com/web-hosting","https://www.accuwebhosting.com/web-hosting","unreachable","403","https://www.accuwebhosting.com/web-hosting","accuwebhosting.com","0","likely_official_website","unreachable","Just a moment...","","http_403","title_token_matches:2 | vendor_token_matches:2 | http_403"
"9096170406127","gid://shopify/Product/9096170406127","DreamHost WP Shared Hosting","wordpress-hosting-dreamhost","DreamHost","ACTIVE","","url","https://www.dreamhost.com/hosting","https://www.dreamhost.com/hosting","working","200","https://www.dreamhost.com/hosting/","dreamhost.com","1","likely_official_website","product_page","Choose Your Hosting Plan - Buy Web Hosting - DreamHost","Choose Your Hosting Plan","","redirected_1_time | title_token_matches:2 | vendor_token_matches:1"
"9096170537199","gid://shopify/Product/9096170537199","FastComet WP Shared Hosting","wordpress-hosting-fastcomet","FastComet","ACTIVE","","url","https://www.fastcomet.com/pricing","https://www.fastcomet.com/pricing","working","200","https://www.fastcomet.com/pricing","fastcomet.com","0","likely_official_website","product_page","Plans and Pricing • Cloud Hosting — FastComet","Shared Cloud SSD Hosting Powered by cPanel","","title_token_matches:3 | vendor_token_matches:1"
"9096170668271","gid://shopify/Product/9096170668271","Flywheel Tiny Shared Hosting","wordpress-hosting-flywheel-tiny","Flywheel","ACTIVE","","url","https://getflywheel.com/pricing","https://getflywheel.com/pricing","working","200","https://getflywheel.com/pricing/","getflywheel.com","1","likely_official_website","product_page","Flywheel | WordPress Hosting Pricing and Plans","WordPress Hosting Pricing and Plans","","redirected_1_time | title_token_matches:2 | vendor_token_matches:1"
"9096170832111","gid://shopify/Product/9096170832111","GoDaddy Managed WP Shared Hosting","wordpress-hosting-godaddy-managed-wp","GoDaddy","ACTIVE","","url","https://www.godaddy.com/en-in/hosting/web-hosting","https://www.godaddy.com/en-in/hosting/web-hosting","unreachable","403","https://www.godaddy.com/en-in/hosting/web-hosting","godaddy.com","0","likely_official_website","unreachable","Access Denied","Access Denied","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9096170963183","gid://shopify/Product/9096170963183","GoDaddy Hosting for WordPress Basic","wordpress-hosting-godaddy-wp-basic","GoDaddy","ACTIVE","","url","https://www.godaddy.com/en-in/hosting/web-hosting","https://www.godaddy.com/en-in/hosting/web-hosting","unreachable","403","https://www.godaddy.com/en-in/hosting/web-hosting","godaddy.com","0","likely_official_website","unreachable","Access Denied","Access Denied","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9096171127023","gid://shopify/Product/9096171127023","GreenGeeks WP Shared Hosting","wordpress-hosting-greengeeks","GreenGeeks","ACTIVE","","url","https://www.greengeeks.com/web-hosting","https://www.greengeeks.com/web-hosting","working","200","https://www.greengeeks.com/web-hosting","greengeeks.com","0","likely_official_website","product_page","","","","title_token_matches:2 | vendor_token_matches:1"
"9096171258095","gid://shopify/Product/9096171258095","HostArmada WP Shared Hosting","wordpress-hosting-hostarmada","HostArmada","ACTIVE","","url","https://hostarmada.com/pricing","https://hostarmada.com/pricing","working","200","https://hostarmada.com/pricing/","hostarmada.com","1","likely_official_website","product_page","HostArmada - Plans and Pricing","Products & Pricing","","redirected_1_time | title_token_matches:1 | vendor_token_matches:1"
"9096171389167","gid://shopify/Product/9096171389167","HostGator WordPress Shared Hosting","wordpress-hosting-hostgator","HostGator","ACTIVE","","url","https://www.hostgator.com/web-hosting","https://www.hostgator.com/web-hosting","unreachable","403","https://www.hostgator.com/web-hosting","hostgator.com","0","likely_official_website","unreachable","Hostgator.com","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9096171520239","gid://shopify/Product/9096171520239","HostPapa WP Shared Hosting","wordpress-hosting-hostpapa","HostPapa","ACTIVE","","url","https://www.hostpapa.com/web-hosting","https://www.hostpapa.com/web-hosting","unreachable","404","https://www.hostpapa.com/web-hosting/","hostpapa.com","1","likely_official_website","unreachable","Page Not Found | HostPapa","Page not found","http_404","redirected_1_time | title_token_matches:2 | vendor_token_matches:1 | http_404"
